127.0.0.1 - - [25/Jul/2024:14:22:02 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:53:59 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:53:59 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:04 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:04 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:05 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 417030
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:05 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:12 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:18 +0530] "GET /eDhanvantari/EditVisitTypeList HTTP/1.1" 200 41113
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:18 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:18 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:22 +0530] "GET /eDhanvantari/ViewAllVisitTypeList HTTP/1.1" 200 48989
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:22 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:23 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:23 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:23 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:29 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:30 +0530] "GET /eDhanvantari/RenderEditVisitType.action?visitTypeID=88 HTTP/1.1" 200 56585
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:30 +0530] "GET /eDhanvantari/RetrieveTabName?workflowOPDForm=KulkarniEyeOPD HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:46 +0530] "GET /eDhanvantari/RetrieveTabName?workflowOPDForm=General%20Hospital%20OPD HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:48 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:48 +0530] "POST /eDhanvantari/EditVisitType HTTP/1.1" 200 56691
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:48 +0530] "GET /eDhanvantari/RetrieveTabName?workflowOPDForm=General%20Hospital%20OPD HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:55 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:55 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:55 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:54:57 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:55:23 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7509233
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:55:24 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:55:24 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:55:24 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:10 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:37 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7509233
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:37 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:38 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:38 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:44 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:44 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:47 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:50 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 41690
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:50 +0530] "GET /eDhanvantari/build/js/jquery-1.10.2.min.js HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:50 +0530] "GET /eDhanvantari/build/css/bootstrap-multiselect.css HTTP/1.1" 200 1453
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:50 +0530] "GET /eDhanvantari/build/css/bootstrap-3.0.3.min.css HTTP/1.1" 200 99561
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:56:50 +0530] "GET /eDhanvantari/build/js/jquery-ui-1.10.0.custom.min.js HTTP/1.1" 200 48096
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:11 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 41690
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:11 +0530] "GET /eDhanvantari/build/js/jquery-1.10.2.min.js HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:13 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 41690
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:13 +0530] "GET /eDhanvantari/build/js/jquery-1.10.2.min.js HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:18 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:18 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:18 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:20 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:48 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7509233
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:49 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:49 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:58:49 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:59:10 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:59:10 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:59:14 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:59:14 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 41690
0:0:0:0:0:0:0:1 - - [25/Jul/2024:15:59:14 +0530] "GET /eDhanvantari/build/js/jquery-1.10.2.min.js HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:18 +0530] "GET /eDhanvantari/EditVisitTypeList HTTP/1.1" 200 41113
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:18 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:18 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:22 +0530] "GET /eDhanvantari/ViewAllVisitTypeList HTTP/1.1" 200 48995
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:22 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:22 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:22 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:22 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:40 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:40 +0530] "GET /eDhanvantari/RenderEditVisitType.action?visitTypeID=88 HTTP/1.1" 200 56585
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:00:40 +0530] "GET /eDhanvantari/RetrieveTabName?workflowOPDForm=General%20Hospital%20OPD HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:01:37 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:01:37 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:01:37 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:01:37 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:01:37 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:01:38 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:06 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7509233
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:06 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:06 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:06 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:12 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:12 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:18 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:20 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:02:20 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 112266
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:03:10 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:03:10 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 112266
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:03:22 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:03:22 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 112266
127.0.0.1 - - [25/Jul/2024:16:04:57 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:04:58 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 2932
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:04:58 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:23 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:28 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:28 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 213960
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:28 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:28 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:28 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:28 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:28 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:29 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:30 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 17059
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:32 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 17059
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:32 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 17059
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:33 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 17059
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:33 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 17059
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:48 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 17059
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:52 +0530] "GET /eDhanvantari/PecOPDAdd.jsp HTTP/1.1" 500 17059
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:05:59 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:06:29 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:06:59 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:07:29 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:07:59 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:08 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=2509 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:08 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:14 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:15 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:18 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=2509&aptID=0 HTTP/1.1" 200 520071
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:18 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:18 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:21 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:08:29 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:09:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:04 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:06 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=2509&aptID=0 HTTP/1.1" 200 520071
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:06 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:06 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:23 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:27 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:29 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=2509&aptID=0 HTTP/1.1" 200 520071
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:29 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:29 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:50 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:52 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=2509&aptID=0 HTTP/1.1" 200 520071
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:52 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:52 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:10:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:11:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:12:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:13:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:14:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:15:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:16:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:16 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:23 +0530] "GET /eDhanvantari/EditVisitTypeList HTTP/1.1" 200 41113
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:23 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:23 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:23 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:23 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:25 +0530] "GET /eDhanvantari/ViewAllVisitTypeList HTTP/1.1" 200 48995
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:25 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:25 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:25 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:25 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:31 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:31 +0530] "GET /eDhanvantari/RenderEditVisitType.action?visitTypeID=88 HTTP/1.1" 200 56585
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:31 +0530] "GET /eDhanvantari/RetrieveTabName?workflowOPDForm=General%20Hospital%20OPD HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:47 +0530] "GET /eDhanvantari/RetrieveTabName?workflowOPDForm=PecOPD HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:51 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:51 +0530] "POST /eDhanvantari/EditVisitType HTTP/1.1" 200 56691
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:51 +0530] "GET /eDhanvantari/RetrieveTabName?workflowOPDForm=PecOPD HTTP/1.1" 200 190
