127.0.0.1 - - [11/Sep/2024:10:15:26 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:37 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:38 +0530] "GET /eDhanvantari/RenderEditExistingVisit?visitID=10323&visitTypeID=79 HTTP/1.1" 200 555217
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:38 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=10323&careType=OPD HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:49 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=Nitin3085 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:50 +0530] "GET /eDhanvantari/Welcome HTTP/1.1" 200 220252
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:50 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:50 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:50 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:50 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:50 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:38:50 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:27 +0530] "GET /eDhanvantari/Logout HTTP/1.1" 200 7578
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:34 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:34 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:34 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:34 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:34 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:34 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:41:34 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:51:55 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42905
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:51:55 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:51:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:51:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:51:55 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:03 +0530] "GET /eDhanvantari/Welcome HTTP/1.1" 200 237558
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:03 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:03 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:03 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:03 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:03 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:03 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:24 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 225256
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:24 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:25 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:25 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:25 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:25 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:31 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:31 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:31 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:31 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:31 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:39 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:39 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:39 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:39 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:39 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:43 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:43 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:43 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:43 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:43 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:48 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:48 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:48 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:48 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:48 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:53 +0530] "GET /eDhanvantari/Welcome HTTP/1.1" 200 220299
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:53 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:53 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:53 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:53 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:53 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:56 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 220709
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:56 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:56 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:56 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:56 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:56 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:59 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:59 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:59 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:59 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:52:59 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:05 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 50590
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:05 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:05 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:05 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:05 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:06 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8277 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:06 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:09 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:09 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:10 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=8277&aptID=0 HTTP/1.1" 200 166717
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:10 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:10 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:10 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:10 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:38 +0530] "POST /eDhanvantari/AddNewLabVisit HTTP/1.1" 200 78108
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:38 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:38 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:38 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:38 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:53:38 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10420 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:21 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:21 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:21 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:21 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:21 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:24 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:25 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 550254
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:25 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:25 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:25 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:27 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 50590
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:27 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:27 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:27 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:27 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:30 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=8277 HTTP/1.1" 200 86641
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:30 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:30 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:30 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:30 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:37 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:37 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10420&visitTypeID=61 HTTP/1.1" 200 204142
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:37 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10420 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:11:54:42 +0530] "GET /eDhanvantari/DownloadLabTestReport?visitID=10420&mdDoctorID=3 HTTP/1.1" 200 7150
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:28 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:29 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:29 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:29 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:29 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:31 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:32 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 550254
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:32 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:32 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:32 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:35 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=7980 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:35 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:38 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:39 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:39 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7980&aptID=0 HTTP/1.1" 200 166724
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:39 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:39 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:39 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:00:39 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:10 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:11 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7980&aptID=0 HTTP/1.1" 200 166724
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:11 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:11 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:11 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:11 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
127.0.0.1 - - [11/Sep/2024:12:02:43 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:44 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:54 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:54 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:54 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:54 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:54 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:54 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:02:54 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:00 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 220709
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:00 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:00 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:00 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:00 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:00 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:02 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:02 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:02 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:02 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:02 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:08 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 50590
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:08 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:08 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:08 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:08 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:10 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8277 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:10 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:14 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:15 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:16 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=8277&aptID=0 HTTP/1.1" 200 166717
